pair,task,kind,method,window,ratio,n,score,actual_budget,budget_std,protocol_version,query_sketch_mode,path,coverage_achieved,coverage_satisfied_layer_ratio,tau,scale
pair4_falcon3_7b_same,twowikimqa,fairness_random,Random,,0.2,200,0.265,0.22857346500000023,5.5781147866338924e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/twowikimqa/fairness_random/random_r0.20_0716_0239,nan,nan,,
pair4_falcon3_7b_same,twowikimqa,fairness_random,Random,,0.25,200,0.24,0.2767861550000003,5.954594505811813e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/twowikimqa/fairness_random/random_r0.25_0716_0241,nan,nan,,
pair4_falcon3_7b_same,twowikimqa,fairness_random,Random,,0.3,200,0.28,0.3249991800000003,6.591686251498085e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/twowikimqa/fairness_random/random_r0.30_0716_0244,nan,nan,,
pair4_falcon3_7b_same,twowikimqa,fairness_random,Random,,0.35,200,0.305,0.373205575,6.25139532163308e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/twowikimqa/fairness_random/random_r0.35_0716_0246,nan,nan,,
pair4_falcon3_7b_same,twowikimqa,fairness_random,Random,,0.4,200,0.325,0.4214350200000004,5.641972640520433e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/twowikimqa/fairness_random/random_r0.40_0716_0248,nan,nan,,
pair4_falcon3_7b_same,twowikimqa,fairness_random,Random,,0.5,200,0.32,0.5178589100000012,7.308088655660783e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/twowikimqa/fairness_random/random_r0.50_0716_0251,nan,nan,,
pair4_falcon3_7b_same,twowikimqa,fairness_random,Random,,0.6,200,0.35,0.6142794250000003,5.6479323160988975e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/twowikimqa/fairness_random/random_r0.60_0716_0253,nan,nan,,
pair4_falcon3_7b_same,twowikimqa,coverage,B-ReKV,8,,200,0.31,0.14895055500000004,0.011781195317220041,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/twowikimqa/coverage/cov_t0.95_s0.75_w8_0716_0255,0.9421300499999995,0.19333315000000012,0.95,0.75
pair4_falcon3_7b_same,tipsheets,fairness_rekv,ReKV,8,0.1,500,0.35,0.1576813900000001,0.015588663824895042,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_rekv/rekv_w8_r0.10_0717_0607,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_rekv,ReKV,8,0.15,500,0.39,0.1811381100000003,0.004572602413458132,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_rekv/rekv_w8_r0.15_0717_0609,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_rekv,ReKV,8,0.2,500,0.468,0.22853811800000018,0.0028533216757397825,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_rekv/rekv_w8_r0.20_0717_0611,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_rekv,ReKV,8,0.25,500,0.556,0.27699049800000053,0.0032134998653750592,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_rekv/rekv_w8_r0.25_0717_0612,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_rekv,ReKV,8,0.3,500,0.674,0.32501553399999955,0.0029376156863492866,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_rekv/rekv_w8_r0.30_0717_0613,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_rekv,ReKV,8,0.35,500,0.772,0.37298606199999956,0.0029855553432437273,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_rekv/rekv_w8_r0.35_0717_0614,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_rekv,ReKV,8,0.4,500,0.854,0.4215422819999993,0.0029542795320658417,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_rekv/rekv_w8_r0.40_0717_0616,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_rekv,ReKV,8,0.5,500,0.926,0.5177823699999989,0.0036502380273638053,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_rekv/rekv_w8_r0.50_0717_0617,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_rekv,ReKV,8,0.6,500,0.928,0.6141721279999994,0.0029544336262166057,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_rekv/rekv_w8_r0.60_0717_0618,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.1,500,0.35,0.1576813900000001,0.015588663824895042,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_evict/evict_r0.10_0717_0620,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.15,500,0.374,0.1811381100000003,0.004572602413458132,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_evict/evict_r0.15_0717_0621,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.2,500,0.448,0.22853811800000018,0.0028533216757397825,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_evict/evict_r0.20_0717_0621,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.25,500,0.572,0.27699049800000053,0.0032134998653750592,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_evict/evict_r0.25_0717_0622,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.3,500,0.644,0.32501553399999955,0.0029376156863492866,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_evict/evict_r0.30_0717_0623,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.35,500,0.724,0.37298606199999956,0.0029855553432437273,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_evict/evict_r0.35_0717_0624,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.4,500,0.766,0.4215422819999993,0.0029542795320658417,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_evict/evict_r0.40_0717_0625,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.5,500,0.818,0.5177823699999989,0.0036502380273638053,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_evict/evict_r0.50_0717_0626,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.6,500,0.866,0.6141721279999994,0.0029544336262166057,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_evict/evict_r0.60_0717_0627,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_random,Random,,0.1,500,0.35,0.1576813900000001,0.015588663824895042,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_random/random_r0.10_0717_0628,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_random,Random,,0.15,500,0.384,0.1811381100000003,0.004572602413458132,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_random/random_r0.15_0717_0629,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_random,Random,,0.2,500,0.494,0.22853811800000018,0.0028533216757397825,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_random/random_r0.20_0717_0630,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_random,Random,,0.25,500,0.554,0.27699049800000053,0.0032134998653750592,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_random/random_r0.25_0717_0631,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_random,Random,,0.3,500,0.656,0.32501553399999955,0.0029376156863492866,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_random/random_r0.30_0717_0632,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_random,Random,,0.35,500,0.75,0.37298606199999956,0.0029855553432437273,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_random/random_r0.35_0717_0633,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_random,Random,,0.4,500,0.778,0.4215422819999993,0.0029542795320658417,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_random/random_r0.40_0717_0634,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_random,Random,,0.5,500,0.864,0.5177823699999989,0.0036502380273638053,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_random/random_r0.50_0717_0635,nan,nan,,
pair4_falcon3_7b_same,tipsheets,fairness_random,Random,,0.6,500,0.886,0.6141721279999994,0.0029544336262166057,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/fairness_random/random_r0.60_0717_0636,nan,nan,,
pair4_falcon3_7b_same,tipsheets,coverage,B-ReKV,8,,500,0.818,0.3280979540000002,0.01631613855759828,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/tipsheets/coverage/cov_t0.95_s0.75_w8_0717_0637,0.9205182219999998,0.0,0.95,0.75
pair4_falcon3_7b_same,qasper,fairness_rekv,ReKV,8,0.1,500,0.134,0.13213880399999978,7.03195795674367e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_rekv/rekv_w8_r0.10_0717_0638,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_rekv,ReKV,8,0.15,500,0.18,0.18036504600000003,6.993913675260488e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_rekv/rekv_w8_r0.15_0717_0645,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_rekv,ReKV,8,0.2,500,0.204,0.2285745480000003,6.649820839270134e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_rekv/rekv_w8_r0.20_0717_0652,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_rekv,ReKV,8,0.25,500,0.2,0.27678483,8.241109316441029e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_rekv/rekv_w8_r0.25_0717_0659,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_rekv,ReKV,8,0.3,500,0.21,0.3249925839999997,6.958340783039076e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_rekv/rekv_w8_r0.30_0717_0707,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_rekv,ReKV,8,0.35,500,0.214,0.3732133659999997,7.273122924449041e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_rekv/rekv_w8_r0.35_0717_0714,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_rekv,ReKV,8,0.4,500,0.216,0.42142704999999936,6.720995354641621e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_rekv/rekv_w8_r0.40_0717_0722,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_rekv,ReKV,8,0.5,500,0.23,0.5178617619999987,7.652490757235545e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_rekv/rekv_w8_r0.50_0717_0730,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_rekv,ReKV,8,0.6,500,0.238,0.6142873359999992,6.726062061989111e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_rekv/rekv_w8_r0.60_0717_0739,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_evict,ValueNorm/Evict,,0.1,500,0.022,0.13213880399999978,7.03195795674367e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_evict/evict_r0.10_0717_0748,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_evict,ValueNorm/Evict,,0.15,500,0.068,0.18036504600000003,6.993913675260488e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_evict/evict_r0.15_0717_0755,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_evict,ValueNorm/Evict,,0.2,500,0.076,0.2285745480000003,6.649820839270134e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_evict/evict_r0.20_0717_0802,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_evict,ValueNorm/Evict,,0.25,500,0.108,0.27678483,8.241109316441029e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_evict/evict_r0.25_0717_0810,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_evict,ValueNorm/Evict,,0.3,500,0.128,0.3249925839999997,6.958340783039076e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_evict/evict_r0.30_0717_0818,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_evict,ValueNorm/Evict,,0.35,500,0.152,0.3732133659999997,7.273122924449041e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_evict/evict_r0.35_0717_0826,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_evict,ValueNorm/Evict,,0.4,500,0.154,0.42142704999999936,6.720995354641621e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_evict/evict_r0.40_0717_0834,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_evict,ValueNorm/Evict,,0.5,500,0.194,0.5178617619999987,7.652490757235545e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_evict/evict_r0.50_0717_0843,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_evict,ValueNorm/Evict,,0.6,500,0.222,0.6142873359999992,6.726062061989111e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_evict/evict_r0.60_0717_0852,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_random,Random,,0.1,500,0.038,0.13213880399999978,7.03195795674367e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_random/random_r0.10_0717_0900,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_random,Random,,0.15,500,0.06,0.18036504600000003,6.993913675260488e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_random/random_r0.15_0717_0907,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_random,Random,,0.2,500,0.07,0.2285745480000003,6.649820839270134e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_random/random_r0.20_0717_0915,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_random,Random,,0.25,500,0.102,0.27678483,8.241109316441029e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_random/random_r0.25_0717_0922,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_random,Random,,0.3,500,0.104,0.3249925839999997,6.958340783039076e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_random/random_r0.30_0717_0930,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_random,Random,,0.35,500,0.132,0.3732133659999997,7.273122924449041e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_random/random_r0.35_0717_0938,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_random,Random,,0.4,500,0.144,0.42142704999999936,6.720995354641621e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_random/random_r0.40_0717_0946,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_random,Random,,0.5,500,0.156,0.5178617619999987,7.652490757235545e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_random/random_r0.50_0717_0954,nan,nan,,
pair4_falcon3_7b_same,qasper,fairness_random,Random,,0.6,500,0.194,0.6142873359999992,6.726062061989111e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/fairness_random/random_r0.60_0717_1003,nan,nan,,
pair4_falcon3_7b_same,qasper,coverage,B-ReKV,8,,500,0.146,0.21430740199999987,0.019470979590478287,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/qasper/coverage/cov_t0.95_s0.75_w8_0717_1011,0.9362387539999989,0.0401481080000001,0.95,0.75
pair4_falcon3_7b_same,multifieldqa_en,fairness_rekv,ReKV,8,0.1,150,0.32666666666666666,0.13214869999999987,6.877828887181e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/multifieldqa_en/fairness_rekv/rekv_w8_r0.10_0717_1019,nan,nan,,
pair4_falcon3_7b_same,multifieldqa_en,fairness_rekv,ReKV,8,0.15,150,0.32666666666666666,0.18035118000000006,6.201039856508996e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/multifieldqa_en/fairness_rekv/rekv_w8_r0.15_0717_1021,nan,nan,,
pair4_falcon3_7b_same,multifieldqa_en,fairness_rekv,ReKV,8,0.2,150,0.36,0.22856761333333334,6.14387660087666e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/multifieldqa_en/fairness_rekv/rekv_w8_r0.20_0717_1023,nan,nan,,
pair4_falcon3_7b_same,multifieldqa_en,fairness_rekv,ReKV,8,0.25,150,0.38666666666666666,0.2767900133333336,8.477478942291881e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/multifieldqa_en/fairness_rekv/rekv_w8_r0.25_0717_1025,nan,nan,,
pair4_falcon3_7b_same,multifieldqa_en,fairness_rekv,ReKV,8,0.3,150,0.37333333333333335,0.32499668,4.964063068460264e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/multifieldqa_en/fairness_rekv/rekv_w8_r0.30_0717_1028,nan,nan,,
pair4_falcon3_7b_same,multifieldqa_en,fairness_rekv,ReKV,8,0.35,150,0.4,0.37320561999999996,6.108028273999342e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/multifieldqa_en/fairness_rekv/rekv_w8_r0.35_0717_1030,nan,nan,,
pair4_falcon3_7b_same,multifieldqa_en,fairness_rekv,ReKV,8,0.4,150,0.43333333333333335,0.4214238600000004,6.919334161239848e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/multifieldqa_en/fairness_rekv/rekv_w8_r0.40_0717_1032,nan,nan,,
pair4_falcon3_7b_same,multifieldqa_en,fairness_rekv,ReKV,8,0.5,150,0.44666666666666666,0.5178525533333335,6.736672516869929e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair4_falcon3_7b_same/multifieldqa_en/fairness_rekv/rekv_w8_r0.50_0717_1035,nan,nan,,
